Bait	Prey	PreyGene	Spec	SpecSum	AvgSpec	NumReplicates	ctrlCounts	AvgP	MaxP	TopoAvgP	TopoMaxP	SaintScore	logOddsScore	FoldChange	BFDR	ctrlSubtracted	CLSC	Specificity	UniqueSpec	UniqueSpecSum	UniqueAvgSpec	PreySequenceLength	UniProtID
NSP6	P55884	EIF3B	26|25	51	25.5	2	3|2|3|2|2|0|0|0|6|3|0|0	1.0	1.0	1.0	1.0	1.0	16.03	6.38	0.0	23.75	15.29	4.4	19|22	41	20.5	814	EIF3B_HUMAN
NSP6	O15438	ABCC3	28|28	56	28.0	2	0|2|0|0|0|0|0|0|0|0|0|0	1.0	1.0	1.0	1.0	1.0	16.38	42.0	0.0	27.83	9.55	4.45	21|21	42	21.0	1527	MRP3_HUMAN
NSP6	P50454	SERPINH1	25|21	46	23.0	2	0|0|0|0|0|0|0|0|0|0|0|0	1.0	1.0	1.0	1.0	1.0	32.9	230.0	0.0	23.0	28.83	5.89	17|14	31	15.5	418	SERPH_HUMAN
NSP6	Q92538	GBF1	26|31	57	28.5	2	7|7|0|3|5|0|0|0|5|4|3|3	1.0	1.0	1.0	1.0	1.0	10.83	4.5	0.0	25.42	7.18	1.79	21|24	45	22.5	1856	GBF1_HUMAN
NSP6	O43292	GPAA1	6|5	11	5.5	2	0|0|0|0|0|0|0|0|0|0|0|0	1.0	1.0	1.0	1.0	1.0	8.38	55.0	0.0	5.5	4.64	7.73	5|4	9	4.5	621	GPAA1_HUMAN
NSP6	Q13443	ADAM9	20|20	40	20.0	2	0|0|0|0|0|0|0|0|0|0|0|0	1.0	1.0	1.0	1.0	1.0	31.33	200.0	0.0	20.0	12.8	3.43	15|16	31	15.5	819	ADAM9_HUMAN
NSP6	O95674	CDS2	5|8	13	6.5	2	0|0|0|0|0|0|0|0|0|0|0|0	1.0	1.0	1.0	1.0	1.0	8.38	65.0	0.0	6.5	7.65	6.26	2|2	4	2.0	445	CDS2_HUMAN
NSP6	O60462	NRP2	2|3	5	2.5	2	0|0|0|0|0|0|0|0|0|0|0|0	0.98	0.99	0.98	0.99	0.98	3.11	25.0	0.0	2.5	1.41	3.25	2|3	5	2.5	926	NRP2_HUMAN
NSP6	O14786	NRP1	11|9	20	10.0	2	0|0|0|0|0|0|0|0|0|0|0|0	1.0	1.0	1.0	1.0	1.0	14.79	100.0	0.0	10.0	5.71	18.57	10|8	18	9.0	917	NRP1_HUMAN
NSP6	O95470	SGPL1	15|13	28	14.0	2	0|0|0|0|0|0|0|0|0|0|0|0	1.0	1.0	1.0	1.0	1.0	20.88	140.0	0.0	14.0	12.92	4.31	13|12	25	12.5	568	SGPL1_HUMAN
NSP6	Q9Y289	SLC5A6	4|5	9	4.5	2	0|0|0|0|0|0|0|0|0|0|0|0	1.0	1.0	1.0	1.0	1.0	6.7	45.0	0.0	4.5	3.71	9.36	3|3	6	3.0	635	SC5A6_HUMAN
NSP6	O75131	CPNE3	11|10	21	10.5	2	0|0|0|0|0|0|0|0|0|0|0|0	1.0	1.0	1.0	1.0	1.0	16.31	105.0	0.0	10.5	10.25	12.7	10|7	17	8.5	537	CPNE3_HUMAN
NSP6	Q99829	CPNE1	12|9	21	10.5	2	0|0|2|0|0|0|0|0|0|0|0|2	1.0	1.0	1.0	1.0	1.0	8.56	7.88	0.0	10.17	9.94	5.05	6|5	11	5.5	536	CPNE1_HUMAN
NSP6	Q9BXS5	AP1M1	2|5	7	3.5	2	0|0|0|0|0|0|0|0|0|0|0|0	0.98	1.0	0.98	1.0	0.98	3.13	35.0	0.0	3.5	4.22	13.0	2|4	6	3.0	435	AP1M1_HUMAN
NSP6	O14966	RAB29	7|5	12	6.0	2	0|0|0|0|0|0|0|0|0|0|0|0	1.0	1.0	1.0	1.0	1.0	8.38	60.0	0.0	6.0	15.49	6.0	6|3	9	4.5	203	RAB7L_HUMAN
NSP6	Q16719	KYNU	46|41	87	43.5	2	11|9|10|6|9|0|0|0|11|9|12|10	1.0	1.0	1.0	1.0	1.0	13.77	3.84	0.0	36.25	40.85	3.64	17|14	31	15.5	465	KYNU_HUMAN
NSP6	O95210	STBD1	34|34	68	34.0	2	0|2|0|0|0|0|0|0|0|0|0|0	1.0	1.0	1.0	1.0	1.0	19.75	51.0	0.0	33.83	49.52	3.46	16|15	31	15.5	358	STBD1_HUMAN
NSP6	O95297	MPZL1	5|4	9	4.5	2	0|0|0|0|0|0|0|0|0|0|0|0	1.0	1.0	1.0	1.0	1.0	6.7	45.0	0.0	4.5	8.77	6.32	4|3	7	3.5	269	MPZL1_HUMAN
NSP6	P50914	RPL14	4|6	10	5.0	2	0|0|0|0|0|0|0|0|2|2|0|0	0.75	0.96	0.78	0.97	0.78	0.36	3.75	0.01	4.67	11.38	2.68	3|3	6	3.0	215	RL14_HUMAN
NSP6	O00170	AIP	2|4	6	3.0	2	0|0|0|0|0|0|0|0|0|0|0|0	0.98	1.0	0.98	1.0	0.98	3.23	30.0	0.0	3.0	4.76	6.5	2|3	5	2.5	330	AIP_HUMAN
NSP6	Q5BJH7	YIF1B	7|6	13	6.5	2	0|0|0|0|0|0|0|0|0|0|0|0	1.0	1.0	1.0	1.0	1.0	10.02	65.0	0.0	6.5	11.39	7.68	5|4	9	4.5	299	YIF1B_HUMAN
NSP6	Q8NFJ5	GPRC5A	19|14	33	16.5	2	3|5|0|0|0|0|0|0|3|0|2|0	1.0	1.0	1.0	1.0	1.0	4.82	4.5	0.0	15.42	22.63	3.12	6|8	14	7.0	357	RAI3_HUMAN
NSP6	Q8NE86	MCU	5|6	11	5.5	2	0|0|0|0|0|0|0|0|0|0|0|0	1.0	1.0	1.0	1.0	1.0	8.41	55.0	0.0	5.5	9.54	6.5	5|6	11	5.5	302	MCU_HUMAN
NSP6	Q99640	PKMYT1	9|9	18	9.0	2	0|0|0|0|0|0|0|0|0|0|0|0	1.0	1.0	1.0	1.0	1.0	14.82	90.0	0.0	9.0	9.62	3.9	7|6	13	6.5	490	PMYT1_HUMAN
NSP6	Q86TI2	DPP9	13|13	26	13.0	2	0|0|0|0|0|0|0|0|0|0|0|0	1.0	1.0	1.0	1.0	1.0	20.93	130.0	0.0	13.0	7.64	3.98	11|12	23	11.5	892	DPP9_HUMAN
NSP6	O15375	SLC16A5	5|4	9	4.5	2	0|0|0|0|0|0|0|0|0|0|0|0	1.0	1.0	1.0	1.0	1.0	6.7	45.0	0.0	4.5	4.67	inf	3|2	5	2.5	505	MOT6_HUMAN
NSP6	O15374	SLC16A4	3|4	7	3.5	2	0|0|0|0|0|0|0|0|0|0|0|0	1.0	1.0	1.0	1.0	1.0	4.96	35.0	0.0	3.5	4.18	45.5	3|4	7	3.5	439	MOT5_HUMAN
NSP6	O15427	SLC16A3	3|3	6	3.0	2	0|0|0|0|0|0|0|0|0|0|0|0	0.99	0.99	0.99	0.99	0.99	4.96	30.0	0.0	3.0	3.38	1.86	2|2	4	2.0	465	MOT4_HUMAN
NSP6	Q9BU23	LMF2	7|5	12	6.0	2	0|0|0|0|0|0|0|0|0|0|0|0	1.0	1.0	1.0	1.0	1.0	8.38	60.0	0.0	6.0	4.45	5.03	6|5	11	5.5	707	LMF2_HUMAN
NSP6	O95831	AIFM1	10|5	15	7.5	2	0|0|0|0|0|0|0|0|0|0|0|0	1.0	1.0	1.0	1.0	1.0	8.53	75.0	0.0	7.5	6.41	3.94	4|3	7	3.5	613	AIFM1_HUMAN
NSP6	Q5T8D3	ACBD5	26|30	56	28.0	2	0|0|0|0|0|0|0|0|0|0|0|0	1.0	1.0	1.0	1.0	1.0	40.25	280.0	0.0	28.0	29.94	4.21	16|16	32	16.0	490	ACBD5_HUMAN
NSP6	O60524	NEMF	6|7	13	6.5	2	0|0|0|0|0|0|0|0|0|0|0|0	1.0	1.0	1.0	1.0	1.0	10.08	65.0	0.0	6.5	3.17	3.98	6|7	13	6.5	1076	NEMF_HUMAN
NSP6	Q96S97	MYADM	5|5	10	5.0	2	0|0|0|0|0|0|0|0|0|0|0|0	1.0	1.0	1.0	1.0	1.0	8.44	50.0	0.0	5.0	8.14	2.2	3|3	6	3.0	322	MYADM_HUMAN
NSP6	Q99650	OSMR	47|44	91	45.5	2	0|0|0|0|0|0|0|0|0|0|0|0	1.0	1.0	1.0	1.0	1.0	66.16	455.0	0.0	45.5	24.35	4.17	24|25	49	24.5	979	OSMR_HUMAN
NSP6	O43684	BUB3	14|13	27	13.5	2	0|0|0|0|0|0|0|0|0|0|0|0	1.0	1.0	1.0	1.0	1.0	20.9	135.0	0.0	13.5	21.7	4.18	8|9	17	8.5	326	BUB3_HUMAN
NSP6	Q96AA3	RFT1	5|6	11	5.5	2	0|0|0|0|0|0|0|0|0|0|0|0	1.0	1.0	1.0	1.0	1.0	8.38	55.0	0.0	5.5	5.33	3.86	3|4	7	3.5	541	RFT1_HUMAN
NSP6	Q9NR30	DDX21	60|61	121	60.5	2	5|0|4|5|4|0|0|0|4|5|4|5	1.0	1.0	1.0	1.0	1.0	55.55	12.1	0.0	57.5	38.48	3.27	33|35	68	34.0	783	DDX21_HUMAN
NSP6	O00400	SLC33A1	12|12	24	12.0	2	0|0|0|0|0|0|0|0|0|0|0|0	1.0	1.0	1.0	1.0	1.0	19.52	120.0	0.0	12.0	11.45	4.46	8|8	16	8.0	549	ACATN_HUMAN
NSP6	P36896	ACVR1B	2|2	4	2.0	2	0|0|0|0|0|0|0|0|0|0|0|0	0.96	0.96	0.96	0.96	0.96	3.14	20.0	0.0	2.0	2.08	17.33	2|2	4	2.0	505	ACV1B_HUMAN
NSP6	Q9UBH6	XPR1	5|4	9	4.5	2	0|0|0|0|0|0|0|0|0|0|0|0	1.0	1.0	1.0	1.0	1.0	6.82	45.0	0.0	4.5	3.74	3.04	3|3	6	3.0	631	XPR1_HUMAN
NSP6	Q86UE4	MTDH	88|96	184	92.0	2	20|15|20|21|21|0|0|0|17|12|8|11	1.0	1.0	1.0	1.0	1.0	40.36	4.45	0.0	79.92	71.96	4.09	35|35	70	35.0	582	LYRIC_HUMAN
NSP6	O95292	VAPB	28|38	66	33.0	2	0|0|3|0|0|0|0|0|0|0|2|0	1.0	1.0	1.0	1.0	1.0	23.64	19.8	0.0	32.58	70.25	4.06	13|14	27	13.5	243	VAPB_HUMAN
NSP6	Q9P0L0	VAPA	29|29	58	29.0	2	0|0|0|0|0|0|0|0|0|0|0|0	1.0	1.0	1.0	1.0	1.0	44.59	290.0	0.0	29.0	61.03	4.21	10|11	21	10.5	249	VAPA_HUMAN
NSP6	Q15907	RAB11B	13|12	25	12.5	2	0|0|0|0|0|0|0|0|0|0|0|0	1.0	1.0	1.0	1.0	1.0	19.41	125.0	0.0	12.5	30.05	6.31	8|7	15	7.5	218	RB11B_HUMAN
NSP6	O75911	DHRS3	31|30	61	30.5	2	0|0|0|0|0|0|0|0|0|0|0|0	1.0	1.0	1.0	1.0	1.0	45.92	305.0	0.0	30.5	52.92	4.9	14|12	26	13.0	302	DHRS3_HUMAN
NSP6	P35606	COPB2	23|25	48	24.0	2	0|0|0|0|2|0|0|0|0|0|0|0	1.0	1.0	1.0	1.0	1.0	13.53	36.0	0.0	23.83	13.78	2.93	18|20	38	19.0	906	COPB2_HUMAN
NSP6	Q8WVV9	HNRNPLL	6|9	15	7.5	2	0|0|0|0|0|0|0|0|0|0|0|0	1.0	1.0	1.0	1.0	1.0	10.03	75.0	0.0	7.5	7.32	9.75	6|9	15	7.5	537	HNRLL_HUMAN
NSP6	Q15643	TRIP11	144|154	298	149.0	2	8|7|0|0|6|0|0|0|2|3|6|4	1.0	1.0	1.0	1.0	1.0	156.8	21.29	0.0	146.0	38.66	2.65	98|100	198	99.0	1979	TRIPB_HUMAN
NSP6	Q8N4V1	MMGT1	2|3	5	2.5	2	0|0|0|0|0|0|0|0|0|0|0|0	0.98	0.99	0.98	0.99	0.98	3.14	25.0	0.0	2.5	10.0	4.64	2|2	4	2.0	131	MMGT1_HUMAN
NSP6	P62829	RPL23	9|8	17	8.5	2	0|0|0|0|0|0|0|0|0|0|0|0	1.0	1.0	1.0	1.0	1.0	13.82	85.0	0.0	8.5	31.81	2.99	6|5	11	5.5	140	RL23_HUMAN
NSP6	Q99805	TM9SF2	12|17	29	14.5	2	0|0|0|0|0|0|0|0|0|0|0|0	1.0	1.0	1.0	1.0	1.0	19.43	145.0	0.0	14.5	11.46	5.94	9|9	18	9.0	663	TM9S2_HUMAN
NSP6	Q9H9B4	SFXN1	8|9	17	8.5	2	0|0|0|0|0|0|0|0|0|0|0|0	1.0	1.0	1.0	1.0	1.0	13.23	85.0	0.0	8.5	13.83	7.37	7|8	15	7.5	322	SFXN1_HUMAN
NSP6	O95864	FADS2	22|22	44	22.0	2	3|0|0|0|0|0|0|0|3|2|0|2	1.0	1.0	1.0	1.0	1.0	16.77	8.25	0.0	21.17	24.98	2.92	12|11	23	11.5	444	FADS2_HUMAN
NSP6	Q9UNQ0	ABCG2	12|12	24	12.0	2	0|0|0|0|0|0|0|0|0|0|0|0	1.0	1.0	1.0	1.0	1.0	19.43	120.0	0.0	12.0	10.29	2.92	10|9	19	9.5	611	ABCG2_HUMAN
NSP6	Q9Y287	ITM2B	2|2	4	2.0	2	0|0|0|0|0|0|0|0|0|0|0|0	0.96	0.96	0.96	0.96	0.96	3.11	20.0	0.0	2.0	3.94	5.2	2|2	4	2.0	266	ITM2B_HUMAN
NSP6	Q9NZJ5	EIF2AK3	9|10	19	9.5	2	0|0|0|0|0|0|0|0|0|0|0|0	1.0	1.0	1.0	1.0	1.0	14.76	95.0	0.0	9.5	4.46	2.87	8|9	17	8.5	1116	E2AK3_HUMAN
NSP6	Q92530	PSMF1	2|2	4	2.0	2	0|0|0|0|0|0|0|0|0|0|0|0	0.96	0.96	0.96	0.96	0.96	3.14	20.0	0.0	2.0	3.87	10.4	2|2	4	2.0	271	PSMF1_HUMAN
NSP6	Q9Y6M7	SLC4A7	37|35	72	36.0	2	14|3|3|6|3|0|0|0|8|4|8|8	1.0	1.0	1.0	1.0	1.0	11.22	3.6	0.0	31.25	14.48	2.13	24|20	44	22.0	1131	S4A7_HUMAN
NSP6	Q8WTV0	SCARB1	22|20	42	21.0	2	0|0|0|0|0|0|0|0|0|0|0|0	1.0	1.0	1.0	1.0	1.0	31.31	210.0	0.0	21.0	21.75	4.25	10|12	22	11.0	506	SCRB1_HUMAN
NSP6	O15126	SCAMP1	4|4	8	4.0	2	0|0|0|0|0|0|0|0|0|0|0|0	1.0	1.0	1.0	1.0	1.0	6.7	40.0	0.0	4.0	6.2	1.09	4|3	7	3.5	338	SCAM1_HUMAN
NSP6	Q9NZ01	TECR	23|21	44	22.0	2	0|0|0|0|0|0|0|0|2|0|0|0	1.0	1.0	1.0	1.0	1.0	12.86	33.0	0.0	21.83	37.14	3.66	13|12	25	12.5	308	TECR_HUMAN
NSP6	O75352	MPDU1	5|4	9	4.5	2	0|0|0|0|0|0|0|0|0|0|0|0	1.0	1.0	1.0	1.0	1.0	6.7	45.0	0.0	4.5	9.55	3.12	2|2	4	2.0	247	MPU1_HUMAN
NSP6	O95249	GOSR1	14|16	30	15.0	2	0|0|0|0|0|0|0|0|0|0|0|0	1.0	1.0	1.0	1.0	1.0	22.46	150.0	0.0	15.0	31.69	2.79	10|9	19	9.5	248	GOSR1_HUMAN
NSP6	O14683	TP53I11	4|4	8	4.0	2	0|0|0|0|0|0|0|0|0|0|0|0	1.0	1.0	1.0	1.0	1.0	6.7	40.0	0.0	4.0	11.09	2.51	3|4	7	3.5	189	P5I11_HUMAN
NSP6	O14681	EI24	2|4	6	3.0	2	0|0|0|0|0|0|0|0|0|0|0|0	0.98	1.0	0.98	1.0	0.98	3.11	30.0	0.0	3.0	6.0	3.9	2|3	5	2.5	262	EI24_HUMAN
NSP6	O75396	SEC22B	50|51	101	50.5	2	9|5|9|4|6|0|0|0|5|5|4|5	1.0	1.0	1.0	1.0	1.0	32.41	6.31	0.0	46.17	112.53	3.31	13|13	26	13.0	215	SC22B_HUMAN
NSP6	O75436	VPS26A	4|6	10	5.0	2	0|0|0|0|0|0|0|0|0|0|0|0	1.0	1.0	1.0	1.0	1.0	6.76	50.0	0.0	5.0	8.01	4.19	3|4	7	3.5	327	VP26A_HUMAN
NSP6	O00562	PITPNM1	6|2	8	4.0	2	0|0|0|0|0|0|0|0|0|0|0|0	0.98	1.0	0.98	1.0	0.98	3.11	40.0	0.0	4.0	1.69	3.92	4|2	6	3.0	1243	PITM1_HUMAN
NSP6	P13667	PDIA4	16|8	24	12.0	2	0|0|0|0|0|0|0|0|0|0|0|0	1.0	1.0	1.0	1.0	1.0	13.22	120.0	0.0	12.0	9.75	1.91	14|7	21	10.5	645	PDIA4_HUMAN
NSP6	Q08722	CD47	2|2	4	2.0	2	0|0|0|0|0|0|0|0|0|0|0|0	0.96	0.96	0.96	0.96	0.96	3.11	20.0	0.0	2.0	3.24	13.0	2|2	4	2.0	323	CD47_HUMAN
NSP6	O75694	NUP155	47|46	93	46.5	2	0|0|2|3|0|0|0|0|0|0|0|0	1.0	1.0	1.0	1.0	1.0	41.53	27.9	0.0	46.08	17.36	5.85	31|31	62	31.0	1391	NU155_HUMAN
NSP6	P53992	SEC24C	11|10	21	10.5	2	0|0|0|0|0|0|0|0|0|0|0|0	1.0	1.0	1.0	1.0	1.0	16.46	105.0	0.0	10.5	5.03	2.87	10|8	18	9.0	1094	SC24C_HUMAN
NSP6	O94851	MICAL2	21|18	39	19.5	2	0|0|0|0|0|0|0|0|0|0|0|0	1.0	1.0	1.0	1.0	1.0	28.35	195.0	0.0	19.5	9.09	4.04	19|17	36	18.0	1124	MICA2_HUMAN
NSP6	Q8N1F7	NUP93	13|14	27	13.5	2	0|0|5|3|2|0|0|0|0|0|0|0	0.99	1.0	0.99	1.0	0.99	4.62	4.05	0.0	12.67	8.11	7.68	12|14	26	13.0	819	NUP93_HUMAN
NSP6	Q14165	MLEC	5|4	9	4.5	2	0|0|0|0|0|0|0|0|0|0|0|0	1.0	1.0	1.0	1.0	1.0	6.7	45.0	0.0	4.5	8.08	11.14	4|4	8	4.0	292	MLEC_HUMAN
NSP6	P38919	EIF4A3	3|3	6	3.0	2	0|0|0|0|0|0|0|0|0|0|0|0	0.99	0.99	0.99	0.99	0.99	5.02	30.0	0.0	3.0	3.82	4.11	3|2	5	2.5	411	IF4A3_HUMAN
NSP6	Q92544	TM9SF4	10|11	21	10.5	2	0|0|0|0|0|0|0|0|0|0|0|0	1.0	1.0	1.0	1.0	1.0	16.55	105.0	0.0	10.5	8.57	3.31	7|7	14	7.0	642	TM9S4_HUMAN
NSP6	Q15005	SPCS2	13|12	25	12.5	2	0|0|0|0|0|0|0|0|0|0|0|0	1.0	1.0	1.0	1.0	1.0	19.43	125.0	0.0	12.5	28.98	8.33	8|8	16	8.0	226	SPCS2_HUMAN
NSP6	P48651	PTDSS1	5|4	9	4.5	2	0|0|0|0|0|0|0|0|0|0|0|0	1.0	1.0	1.0	1.0	1.0	6.71	45.0	0.0	4.5	4.99	6.32	4|3	7	3.5	473	PTSS1_HUMAN
NSP6	P50851	LRBA	22|19	41	20.5	2	10|3|0|0|0|0|0|0|2|0|3|5	0.84	0.96	0.84	0.95	0.84	0.92	3.42	0.01	18.58	3.41	1.04	12|15	27	13.5	2851	LRBA_HUMAN
NSP6	Q96HA1	POM121	7|9	16	8.0	2	0|0|0|0|0|0|0|0|5|0|0|0	0.81	0.86	0.81	0.85	0.81	1.15	4.8	0.01	7.58	3.98	2.31	7|7	14	7.0	999	P121A_HUMAN
NSP6	Q92604	LPGAT1	8|8	16	8.0	2	0|0|0|0|0|0|0|0|0|0|0|0	1.0	1.0	1.0	1.0	1.0	13.29	80.0	0.0	8.0	11.33	6.5	6|6	12	6.0	370	LGAT1_HUMAN
NSP6	O75083	WDR1	28|34	62	31.0	2	2|0|2|0|0|0|0|0|0|2|3|0	1.0	1.0	1.0	1.0	1.0	25.91	13.29	0.0	30.25	26.16	4.02	18|20	38	19.0	606	WDR1_HUMAN
NSP6	Q8TBA6	GOLGA5	68|66	134	67.0	2	15|13|20|11|12|0|0|0|8|7|8|9	1.0	1.0	1.0	1.0	1.0	28.79	4.19	0.0	58.42	41.88	3.21	40|40	80	40.0	731	GOGA5_HUMAN
NSP6	P60953	CDC42	18|21	39	19.5	2	0|0|0|0|0|0|0|0|0|0|0|0	1.0	1.0	1.0	1.0	1.0	28.7	195.0	0.0	19.5	53.5	5.48	6|7	13	6.5	191	CDC42_HUMAN
NSP7	Q7Z6Z7	HUWE1	8|8	16	8.0	2	0|0|0|0|0|0|0|0|0|0|0|0	1.0	1.0	1.0	1.0	1.0	13.2	80.0	0.0	8.0	1.39	inf	6|6	12	6.0	4374	HUWE1_HUMAN
NSP7	P50750	CDK9	6|5	11	5.5	2	0|0|0|0|0|0|0|0|0|0|0|0	1.0	1.0	1.0	1.0	1.0	8.38	55.0	0.0	5.5	11.21	inf	5|4	9	4.5	372	CDK9_HUMAN
NSP7	Q14592	ZNF460	5|8	13	6.5	2	0|0|0|0|0|0|0|0|0|0|0|0	1.0	1.0	1.0	1.0	1.0	8.38	65.0	0.0	6.5	8.77	112.67	4|5	9	4.5	562	ZN460_HUMAN
NSP7	O76031	CLPX	6|5	11	5.5	2	4|0|0|0|0|0|0|0|0|0|0|0	0.72	0.77	0.71	0.76	0.72	0.67	4.12	0.01	5.17	6.2	1.04	5|5	10	5.0	633	CLPX_HUMAN
NSP7	Q6ZT12	UBR3	2|4	6	3.0	2	0|0|0|0|0|0|0|0|0|0|0|0	0.98	1.0	0.98	1.0	0.98	3.11	30.0	0.0	3.0	1.21	14.18	2|4	6	3.0	1888	UBR3_HUMAN
NSP7	P31327	CPS1	3|5	8	4.0	2	0|0|0|0|0|0|0|0|0|0|0|0	1.0	1.0	1.0	1.0	1.0	4.96	40.0	0.0	4.0	2.01	2.14	2|5	7	3.5	1506	CPSM_HUMAN
NSP7	Q96C34	RUNDC1	9|7	16	8.0	2	0|0|0|0|0|0|0|0|0|0|0|0	1.0	1.0	1.0	1.0	1.0	11.62	80.0	0.0	8.0	9.9	4.04	9|7	16	8.0	613	RUND1_HUMAN
NSP7	Q5T5Y3	CAMSAP1	70|65	135	67.5	2	23|27|12|12|18|0|0|0|18|18|12|21	1.0	1.0	1.0	1.0	1.0	5.11	2.85	0.0	54.08	25.61	12.31	50|47	97	48.5	1602	CAMP1_HUMAN
NSP7	O95782	AP2A1	4|3	7	3.5	2	0|0|0|0|0|0|0|0|0|0|0|0	1.0	1.0	1.0	1.0	1.0	4.96	35.0	0.0	3.5	2.72	91.0	3|2	5	2.5	977	AP2A1_HUMAN
NSP7	Q6P2D0	ZFP1	4|5	9	4.5	2	0|0|0|0|0|0|0|0|0|0|0|0	1.0	1.0	1.0	1.0	1.0	6.7	45.0	0.0	4.5	8.39	inf	3|4	7	3.5	407	ZFP1_HUMAN
NSP7	Q96M89	CCDC138	19|22	41	20.5	2	0|3|0|0|3|0|0|0|0|2|0|3	1.0	1.0	1.0	1.0	1.0	12.06	6.83	0.0	19.58	22.33	7.07	16|19	35	17.5	665	CC138_HUMAN
NSP7	P50570	DNM2	3|3	6	3.0	2	0|0|0|0|0|0|0|0|0|0|0|0	0.99	0.99	0.99	0.99	0.99	4.96	30.0	0.0	3.0	2.62	26.0	3|3	6	3.0	870	DYN2_HUMAN
NSP7	Q9UPN4	CEP131	6|3	9	4.5	2	0|0|0|0|0|0|0|0|0|0|0|0	1.0	1.0	1.0	1.0	1.0	4.97	45.0	0.0	4.5	3.27	3.77	5|2	7	3.5	1044	CP131_HUMAN
NSP7	Q9UK61	TASOR	56|53	109	54.5	2	0|0|7|15|12|0|0|0|16|15|15|15	1.0	1.0	1.0	1.0	1.0	15.98	3.55	0.0	46.58	23.37	18.36	36|38	74	37.0	1512	TASOR_HUMAN
NSP7	Q5TAX3	TUT4	3|3	6	3.0	2	0|0|0|0|0|0|0|0|0|0|0|0	0.99	0.99	0.99	0.99	0.99	4.96	30.0	0.0	3.0	1.38	13.0	2|3	5	2.5	1645	TUT4_HUMAN
NSP7	Q9Y2F5	ICE1	6|6	12	6.0	2	0|0|0|0|0|0|0|0|0|0|0|0	1.0	1.0	1.0	1.0	1.0	10.02	60.0	0.0	6.0	2.01	18.35	5|5	10	5.0	2266	ICE1_HUMAN
NSP7	Q5THK1	PRR14L	4|6	10	5.0	2	0|0|0|2|0|0|0|0|0|0|0|0	0.88	0.95	0.88	0.95	0.88	1.41	7.5	0.01	4.83	1.7	58.14	3|5	8	4.0	2151	PR14L_HUMAN
NSP7	Q3MJ13	WDR72	4|3	7	3.5	2	0|0|0|0|0|0|0|0|0|0|0|0	1.0	1.0	1.0	1.0	1.0	4.96	35.0	0.0	3.5	2.41	0.38	3|3	6	3.0	1102	WDR72_HUMAN
NSP7	Q86VV8	RTTN	4|4	8	4.0	2	0|0|0|2|0|0|0|0|0|0|0|0	0.81	0.81	0.8	0.8	0.81	1.41	6.0	0.01	3.83	1.31	27.21	3|4	7	3.5	2226	RTTN_HUMAN
NSP7	O95467	GNAS	10|7	17	8.5	2	0|0|0|0|0|0|0|0|0|2|0|0	0.99	1.0	0.98	1.0	0.99	3.58	12.75	0.0	8.33	16.04	6.57	8|6	14	7.0	394	GNAS3_HUMAN
NSP7	O14727	APAF1	5|8	13	6.5	2	0|0|0|0|0|0|0|0|0|0|0|0	1.0	1.0	1.0	1.0	1.0	8.38	65.0	0.0	6.5	4.13	37.56	5|7	12	6.0	1194	APAF_HUMAN
NSP7	P23458	JAK1	10|15	25	12.5	2	0|0|0|2|2|0|0|0|0|0|0|0	1.0	1.0	1.0	1.0	1.0	10.54	9.38	0.0	12.17	8.0	6.92	8|13	21	10.5	1154	JAK1_HUMAN
NSP7	Q9BW19	KIFC1	3|5	8	4.0	2	0|0|0|0|0|0|0|0|0|0|0|0	1.0	1.0	1.0	1.0	1.0	4.96	40.0	0.0	4.0	4.51	inf	2|5	7	3.5	673	KIFC1_HUMAN
NSP7	P33993	MCM7	15|15	30	15.0	2	0|0|5|3|4|0|0|0|6|4|0|0	0.88	0.88	0.88	0.88	0.88	2.0	3.0	0.01	13.17	13.89	4.16	13|12	25	12.5	719	MCM7_HUMAN
NSP7	P21359	NF1	4|5	9	4.5	2	2|0|0|0|0|0|0|0|0|0|0|2	0.69	0.84	0.68	0.83	0.69	0.08	3.38	0.01	4.17	1.12	11.6	4|2	6	3.0	2818	NF1_HUMAN
NSP7	P07237	P4HB	3|3	6	3.0	2	0|0|0|0|0|0|0|0|0|0|0|0	0.99	0.99	0.99	0.99	0.99	5.0	30.0	0.0	3.0	4.48	0.31	3|3	6	3.0	508	PDIA1_HUMAN
NSP7	Q9UJX4	ANAPC5	4|3	7	3.5	2	0|0|0|0|0|0|0|0|0|0|0|0	1.0	1.0	1.0	1.0	1.0	4.99	35.0	0.0	3.5	3.52	20.22	4|3	7	3.5	755	APC5_HUMAN
NSP7	Q9UJX3	ANAPC7	13|14	27	13.5	2	0|0|0|0|0|0|0|0|0|0|0|0	1.0	1.0	1.0	1.0	1.0	20.88	135.0	0.0	13.5	19.07	inf	12|12	24	12.0	537	APC7_HUMAN
NSP7	Q9P1Q0	VPS54	7|12	19	9.5	2	0|0|0|0|0|0|0|0|0|0|0|0	1.0	1.0	1.0	1.0	1.0	11.62	95.0	0.0	9.5	7.47	247.0	7|10	17	8.5	965	VPS54_HUMAN
NSP7	O75688	PPM1B	4|4	8	4.0	2	0|0|2|0|0|0|0|0|0|0|0|0	0.81	0.81	0.81	0.81	0.81	1.43	6.0	0.01	3.83	7.64	2.25	4|4	8	4.0	380	PPM1B_HUMAN
